2023,104,6,26,11.6,18.9,58,20,36,1.52,26.69,0,26.6,17.6,21.8,19.4,19,19.3,2.8,1.3,219,58,8.6,6.2,6.6,6.1,.73,2.5
2023,105,6,29.9,10.8,20,57,11,32,1.84,26.79,0,27.3,17.2,22,19.6,19.1,19.4,1.5,.5,144,61,6.1,7.9,6.1,5.5,.66,1.1
2023,106,6,32.8,10.7,22,64,7,26,2.3,26.63,0,28.4,17.7,22.8,19.9,19.4,19.6,1.3,.4,180,64,5.8,8.9,6.8,5.6,.58,-.7
2023,107,6,33.2,12.8,23.4,49,9,23,2.51,27.2,0,29.1,18.7,23.7,20.3,19.8,20,2,1.1,212,51,7.5,9.7,7.5,6.7,.59,-.5
2023,108,6,30.5,14.4,22.4,36,8,18,2.36,25.66,0,27.8,19.4,23.4,20.6,20.2,20.4,3.3,1.8,221,54,8.8,9.6,8.1,7.7,.47,-3.6
2023,109,6,27.3,9.5,20.1,58,7,21,2,27.64,0,27,18.5,22.6,20.7,20.3,20.5,2.8,2.3,268,32,9.1,6.3,7.9,6.7,.44,-4.4
2023,110,6,29.3,8.2,19.5,49,6,20,2.05,27.87,0,26.2,17.7,22,20.7,20.2,20.5,2,.5,297,69,9.1,6.9,7.3,6.2,.38,-6.4
2023,111,6,31.8,6.9,21.2,55,5,21,2.32,27.93,0,24.3,15.7,20.1,20.8,20.1,20.4,1.5,.4,243,64,6,7.5,7,5.9,.43,-4.7
2023,112,6,34,11.3,23.7,48,10,23,2.56,27.18,0,24.9,15.5,20.2,20.3,19.6,19.9,1.6,.4,283,63,8.1,9.2,7.2,6.3,.6,-.2
2023,113,6,34.7,14.7,24.9,53,10,24,2.67,27.56,0,28.8,17.2,22.7,20.3,19.8,20,1.8,.6,237,65,7.6,10.9,7.6,6.7,.69,1.7
2023,114,6,33.8,17.5,25.4,35,10,19,2.8,26.92,0,29.1,18.9,23.7,20.8,20.3,20.5,2.7,1.5,215,55,8.6,12.1,8.3,7.8,.59,-.5
2023,115,6,32.7,15.3,24.8,47,13,26,2.51,27.53,0,28.9,19.6,24.1,21.1,20.7,20.9,3.4,2.1,238,50,10.2,10.7,8.7,8.1,.77,3.2
2023,116,6,31.7,12.5,23.7,47,7,17,2.58,28.44,0,29.4,19.8,24.3,21.4,20.9,21.2,2.4,1.2,337,56,6.8,9.2,8.1,7.2,.48,-3.3
2023,117,6,34.9,10.1,23.5,64,6,23,2.66,28.09,0,30,19.2,24.4,21.6,21.1,21.3,1.5,.5,262,61,7.6,9.1,7.4,6.4,.54,-1.7
2023,118,6,36.2,13.2,26.5,51,6,18,3.13,28.38,0,31,20.4,25.5,21.9,21.4,21.6,1.5,0,250,74,9.5,10.5,7.9,6.6,.56,-1.2
2023,119,6,37.1,12.4,26,53,5,20,3.08,28.94,0,31.3,20.6,25.7,22.2,21.8,22,1.4,.6,77,53,6.5,10.2,7.8,6.6,.59,-.5
2023,120,6,39.3,11.9,27.4,60,5,18,3.46,26.93,0,31.4,21,26.2,22.5,22.1,22.3,1.6,.3,219,70,5.6,10.5,7.5,7,.55,-1.4
2023,121,6,34.2,18.1,26.7,32,9,17,3.07,28.3,0,29.6,22.7,26.1,22.8,22.5,22.7,5.7,5.2,186,25,14.2,12.4,11.5,11.2,.57,-1
2023,122,6,32.5,12.9,24.2,51,11,24,2.51,28.06,0,30.3,21.1,25.7,23,22.5,22.8,2.6,1.6,211,48,11,9.5,8.3,7.4,.67,1.3
2023,123,6,30.7,14.6,23.5,57,12,30,2.22,28.08,0,29.9,21.7,25.7,23.1,22.7,22.9,3.4,2.9,202,33,11.8,9.8,8.5,7.8,.8,3.8
2023,124,6,27.6,12.3,20.8,58,15,30,1.82,28.66,0,27.2,21.1,24.1,23.2,22.8,23,3.3,2.2,226,46,9.8,7.2,8.2,7.1,.71,2.1
2023,125,6,27.3,10.7,19.8,57,17,33,1.69,28.55,0,24.7,17,20.9,23.1,22,22.6,2.1,1.1,227,53,7.2,6.5,6.9,6.1,.71,2.1
2023,126,6,30.4,11.6,21.6,54,13,28,2.08,29.11,0,25.8,16.2,20.9,22.1,21.3,21.7,1.9,.9,230,57,7.5,8.4,7.4,6.4,.66,1.1
2023,127,6,32,13.1,22.9,47,11,24,2.37,28.95,0,29.2,17.2,23,21.7,21.2,21.4,2,1,231,56,6.4,9.5,7.5,6.8,.61,0
